fixture_id,event_time,team_id,event_type,detailed_type,main_player_id,secondary_player_id
1035044,36,47,Card,Yellow Card,18784,
1035044,36,55,Goal,Normal Goal,20649,19346
1035044,44,47,Card,Yellow Card,180,
1035044,45,47,Goal,Normal Goal,1566,18784
1035044,49,55,subst,Substitution 1,47438,15908
1035044,62,55,Card,Yellow Card,44871,
1035044,72,55,subst,Substitution 2,44871,15745
1035044,75,47,subst,Substitution 2,186,207
1035044,84,55,subst,Substitution 5,1119,2731
1035045,4,49,Card,Yellow Card,138935,
1035045,18,40,Goal,Normal Goal,2489,306
1035045,30,40,Var,Goal cancelled,306,
1035045,32,49,Card,Yellow Card,5996,
1035045,32,40,Card,Yellow Card,2678,
1035045,37,49,Goal,Normal Goal,21998,2933
1035045,40,49,Var,Goal cancelled,2933,
1035045,66,40,subst,Substitution 1,247,293
1035045,68,40,Card,Yellow Card,283,
1035045,76,49,subst,Substitution 1,19545,161907
1035045,77,40,subst,Substitution 3,306,19035
1035045,81,49,subst,Substitution 2,645,63577
1035045,85,49,Card,Yellow Card,283058,
1035045,89,40,Card,Yellow Card,6716,
1035045,90,49,subst,Substitution 4,2933,270508
1035046,17,33,Card,Yellow Card,2467,
1035046,27,39,Card,Yellow Card,18947,
1035046,35,39,Card,Yellow Card,21138,
1035046,44,33,Card,Yellow Card,891,
1035046,46,33,subst,Substitution 1,2467,889
1035046,63,39,subst,Substitution 1,2056,24888
1035046,68,33,subst,Substitution 2,284324,18
1035046,69,39,Card,Yellow Card,1864,
1035046,76,33,Goal,Normal Goal,742,18846
1035046,77,33,subst,Substitution 4,9971,70078
1035046,77,39,subst,Substitution 2,21138,280687
1035046,88,33,subst,Substitution 5,909,903
1035046,88,39,subst,Substitution 4,195103,7722
1035046,90,39,Var,Penalty cancelled,7722,
1035053,3,65,Goal,Normal Goal,8598,163
1035053,36,65,Card,Yellow Card,18739,
1035053,44,65,Card,Yellow Card,163,
1035053,45,62,Card,Yellow Card,19105,
1035053,46,62,subst,Substitution 1,44809,138828
1035053,48,62,Goal,Normal Goal,36929,
1035053,58,62,subst,Substitution 2,10169,19091
1035053,69,65,subst,Substitution 1,18739,153430
1035053,72,62,Card,Yellow Card,36929,
1035053,74,62,subst,Substitution 3,315237,379150
1035053,82,62,subst,Substitution 4,304161,277716
1035053,84,65,subst,Substitution 3,8598,18931
1035053,86,62,Card,Yellow Card,19302,
1035053,89,65,Goal,Normal Goal,18931,163
1035053,90,65,subst,Substitution 4,129711,25916
1035049,41,55,Card,Yellow Card,44871,
1035049,44,55,Goal,Normal Goal,20649,
1035049,45,36,Card,Yellow Card,19023,
1035049,61,55,Card,Yellow Card,19346,
1035049,64,36,Card,Yellow Card,19480,
1035049,66,55,Goal,Penalty,20589,
1035049,67,36,subst,Substitution 1,899,2294
1035049,71,55,subst,Substitution 1,178077,106725
1035049,78,55,subst,Substitution 2,44871,15745
1035049,79,55,subst,Substitution 3,20649,19362
1035049,85,36,Card,Yellow Card,41104,
1035049,86,36,subst,Substitution 4,657,195106
1035049,89,55,subst,Substitution 5,19362,1119
1035049,90,55,Goal,Normal Goal,20589,1119
1035056,8,51,Card,Yellow Card,18970,
1035056,15,51,Goal,Normal Goal,106835,46731
1035056,17,39,Card,Yellow Card,19147,
1035056,18,51,Card,Yellow Card,296,
1035056,19,51,Card,Yellow Card,70747,
1035056,46,51,Goal,Normal Goal,46731,106835
1035056,51,51,Goal,Normal Goal,18973,70747
1035056,55,51,Goal,Normal Goal,18973,70747
1035056,55,39,subst,Substitution 1,129791,24888
1035056,56,39,subst,Substitution 2,195103,2056
1035056,57,51,subst,Substitution 1,1469,10329
1035056,60,51,Card,Yellow Card,46731,
1035056,61,39,Goal,Normal Goal,24888,2056
1035056,63,39,Card,Yellow Card,24888,
1035056,64,51,Card,Yellow Card,10329,
1035056,67,51,subst,Substitution 3,70747,129643
1035056,71,39,subst,Substitution 3,19147,41606
1035056,76,39,Card,Yellow Card,41621,
1035056,81,51,subst,Substitution 4,18970,14
1035056,86,39,subst,Substitution 4,21138,280687
1035056,88,39,Card,Yellow Card,18744,
1035056,90,51,Card,Yellow Card,19265,
1035056,90,39,Card,Red Card,41621,
1035050,3,35,Goal,Normal Goal,19281,18883
1035050,9,40,Card,Yellow Card,280,
1035050,16,35,Card,Yellow Card,19281,
1035050,26,35,Card,Yellow Card,196855,
1035050,28,40,Goal,Normal Goal,2489,
1035050,35,35,Card,Yellow Card,912,
1035050,36,40,Goal,Normal Goal,306,
1035050,58,40,Card,Red Card,6716,
1035050,62,40,Goal,Normal Goal,2678,
1035050,62,40,subst,Substitution 1,247,8500
1035050,63,35,subst,Substitution 1,196855,792
1035050,75,40,subst,Substitution 2,283,284
1035050,76,35,subst,Substitution 3,19281,18870
1035050,76,40,subst,Substitution 3,2678,19035
1035050,84,35,subst,Substitution 5,6610,31057
1035050,86,40,subst,Substitution 4,306,1600
1035054,33,33,Card,Yellow Card,18846,
1035054,38,33,Card,Yellow Card,9971,
1035054,39,33,Card,Yellow Card,1485,
1035054,49,47,Goal,Normal Goal,237129,
1035054,63,47,Card,Yellow Card,204039,
1035054,66,33,subst,Substitution 1,18846,886
1035054,70,47,subst,Substitution 1,204039,164
1035054,76,47,subst,Substitution 3,237129,2735
1035054,83,47,Goal,Own Goal,2467,
1035054,85,33,subst,Substitution 4,19220,70078
1035054,88,47,subst,Substitution 4,47519,1566
1035052,24,34,Card,Yellow Card,138787,
1035052,31,50,Goal,Normal Goal,6009,631
1035052,34,34,Card,Yellow Card,31146,
1035052,46,50,Card,Yellow Card,6009,
1035052,54,34,Card,Yellow Card,723,
1035052,56,34,subst,Substitution 1,138787,18778
1035052,58,34,Card,Yellow Card,18778,
1035052,66,34,subst,Substitution 3,31146,138908
1035052,71,34,Card,Yellow Card,10135,
1035052,86,34,subst,Substitution 5,2507,158694
1035047,14,66,Card,Yellow Card,47522,
1035047,18,66,Goal,Normal Goal,19191,983
1035047,24,45,Card,Yellow Card,2932,
1035047,24,66,Goal,Penalty,47522,
1035047,33,66,Card,Yellow Card,2724,
1035047,38,45,subst,Substitution 1,18766,83
1035047,45,45,Card,Yellow Card,2990,
1035047,46,45,subst,Substitution 2,2990,153425
1035047,50,45,subst,Substitution 3,1455,19364
1035047,51,66,Goal,Normal Goal,983,
1035047,63,66,subst,Substitution 1,983,2926
1035047,64,66,subst,Substitution 2,47522,147
1035047,74,66,subst,Substitution 4,19366,13489
1035047,75,66,Goal,Normal Goal,13489,
1035047,85,66,subst,Substitution 5,147,137302
1035047,86,45,Card,Yellow Card,138417,
1035047,89,66,Card,Yellow Card,137302,
1035047,90,45,subst,Substitution 4,18805,167657
1035055,7,48,Goal,Normal Goal,21694,2938
1035055,13,48,Card,Yellow Card,21694,
1035055,28,49,Goal,Normal Goal,138935,
1035055,35,48,Card,Yellow Card,1646,
1035055,36,49,Card,Yellow Card,21998,
1035055,40,49,Card,Yellow Card,138935,
1035055,45,48,Card,Yellow Card,2284,
1035055,46,49,subst,Substitution 1,138935,63577
1035055,53,48,Goal,Normal Goal,18819,2938
1035055,61,49,subst,Substitution 2,2933,116117
1035055,67,48,Card,Red Card,21694,
1035055,69,48,subst,Substitution 1,19361,18817
1035055,71,49,Card,Yellow Card,283058,
1035055,75,49,subst,Substitution 3,67972,136723
1035055,76,48,subst,Substitution 2,18819,1697
1035055,81,48,subst,Substitution 3,2938,2869
1035055,83,49,subst,Substitution 4,161907,331563
1035055,90,48,Goal,Penalty,1646,
1035048,27,52,Card,Yellow Card,3428,
1035048,54,42,Goal,Penalty,37127,
1035048,60,42,Card,Yellow Card,2597,
1035048,67,42,Card,Yellow Card,2597,
1035048,70,42,subst,Substitution 1,127769,22224
1035048,74,52,subst,Substitution 1,18843,152418
1035048,79,42,subst,Substitution 2,1468,2289
1035048,83,52,subst,Substitution 2,18847,284449
1035048,89,42,subst,Substitution 3,37127,641
1035048,90,52,Card,Yellow Card,3339,
1035048,90,42,Card,Yellow Card,978,
1035062,17,49,Goal,Normal Goal,645,161907
1035062,27,1359,Card,Yellow Card,20203,
1035062,30,1359,Card,Yellow Card,76,
1035062,68,49,Goal,Normal Goal,645,161907
1035062,70,1359,subst,Substitution 1,140947,19829
1035062,73,49,Card,Yellow Card,5996,
1035062,75,49,Goal,Normal Goal,283058,
1035062,77,1359,subst,Substitution 3,2287,19767
1035062,78,1359,Card,Yellow Card,19802,
1035062,83,49,subst,Substitution 1,283058,270508
1035062,86,49,subst,Substitution 2,2933,138816
1035062,90,49,Card,Yellow Card,138816,
1035062,90,49,subst,Substitution 3,645,331563
1035057,17,47,Goal,Normal Goal,18784,237129
1035057,45,35,Card,Yellow Card,19263,
1035057,46,35,subst,Substitution 1,19482,18872
1035057,53,47,Card,Yellow Card,18968,
1035057,54,47,Card,Yellow Card,2413,
1035057,59,47,subst,Substitution 1,237129,207
1035057,60,35,subst,Substitution 2,792,196855
1035057,60,47,subst,Substitution 2,2413,2735
1035057,63,47,Goal,Normal Goal,30435,204039
1035057,71,47,Card,Yellow Card,207,
1035057,73,35,subst,Substitution 4,19281,18870
1035057,73,47,subst,Substitution 3,18784,180
1035057,74,47,subst,Substitution 4,18968,1578
1035057,82,47,subst,Substitution 5,204039,164
1035057,86,35,subst,Substitution 5,2734,19804
1035064,2,65,Goal,Normal Goal,8598,18746
1035064,4,65,Goal,Normal Goal,18739,
1035064,17,33,Goal,Normal Goal,174,909
1035064,44,65,Card,Yellow Card,163,
1035064,45,65,Card,Yellow Card,18746,
1035064,46,33,subst,Substitution 1,742,889
1035064,52,33,Goal,Normal Goal,747,1485
1035064,57,65,subst,Substitution 1,44811,25916
1035064,58,33,Card,Yellow Card,18846,
1035064,60,33,subst,Substitution 2,908,18
1035064,62,65,Card,Yellow Card,2771,
1035064,67,65,Card,Red Card,1746,
1035064,70,65,subst,Substitution 2,129711,2991
1035064,76,33,Goal,Penalty,1485,
1035064,81,65,subst,Substitution 3,275170,153430
1035064,82,33,Card,Yellow Card,909,
1035064,85,33,subst,Substitution 3,9971,903
1035064,89,33,Card,Yellow Card,526,
1035064,90,65,Card,Yellow Card,2991,
1035064,90,33,Card,Yellow Card,1485,
1035058,-5,36,Card,Yellow Card,19657,
1035058,1,36,Goal,Normal Goal,899,
1035058,19,36,Card,Yellow Card,2887,
1035058,46,42,subst,Substitution 1,1946,1468
1035058,50,36,Card,Yellow Card,152967,
1035058,56,42,subst,Substitution 2,49,641
1035058,63,36,subst,Substitution 1,899,19025
1035058,66,36,Card,Yellow Card,2823,
1035058,70,42,Goal,Penalty,1460,
1035058,70,36,subst,Substitution 2,2823,19480
1035058,71,36,subst,Substitution 3,19221,18753
1035058,72,42,Goal,Normal Goal,1468,41725
1035058,83,36,Card,Yellow Card,152967,
1035058,84,42,subst,Substitution 4,37127,2289
1035058,87,36,Goal,Normal Goal,41104,19480
1035058,89,36,subst,Substitution 4,19004,19145
1035058,90,42,subst,Substitution 5,2937,643
1035058,90,36,Card,Yellow Card,657,
1035063,29,39,Card,Yellow Card,195103,
1035063,40,39,Card,Yellow Card,130,
1035063,46,39,subst,Substitution 1,24888,21138
1035063,51,39,Card,Yellow Card,18947,
1035063,53,45,Card,Yellow Card,17661,
1035063,62,45,Card,Yellow Card,895,
1035063,66,45,subst,Substitution 1,153425,330412
1035063,68,39,Card,Yellow Card,19147,
1035063,74,39,subst,Substitution 2,129791,2056
1035063,85,39,subst,Substitution 3,1165,7722
1035063,87,39,Goal,Normal Goal,7722,1864
1035063,90,45,Card,Yellow Card,330412,
1035063,90,45,subst,Substitution 2,2990,2934
1035059,18,55,Goal,Normal Goal,178077,30407
1035059,71,55,subst,Substitution 1,47438,15799
1035059,71,52,subst,Substitution 1,1135,25927
1035059,76,52,Goal,Normal Goal,2729,3428
1035059,80,55,subst,Substitution 2,178077,106725
1035060,19,48,Goal,Normal Goal,2938,
1035060,24,48,Card,Yellow Card,2938,
1035060,39,48,subst,Substitution 1,1243,19361
1035060,45,48,Card,Yellow Card,2869,
1035060,58,48,Goal,Normal Goal,19428,19361
1035060,60,51,subst,Substitution 1,130423,295
1035060,63,48,Goal,Normal Goal,18819,19428
1035060,72,51,subst,Substitution 3,296,537
1035060,79,48,subst,Substitution 2,18819,261
1035060,81,51,Goal,Normal Goal,18970,537
1035060,84,48,subst,Substitution 3,2869,1697
1035060,85,48,subst,Substitution 4,1646,18955
1035060,88,51,Card,Yellow Card,106835,
1035060,89,48,Card,Yellow Card,261,
1035061,8,66,Goal,Normal Goal,19298,19366
1035061,20,66,Goal,Normal Goal,19298,277
1035061,39,44,Card,Yellow Card,19827,
1035061,45,44,Card,Yellow Card,1934,
1035061,46,44,subst,Substitution 1,8589,2790
1035061,47,44,Goal,Normal Goal,98936,2790
1035061,61,66,Goal,Normal Goal,277,2724
1035061,68,44,subst,Substitution 2,1934,278079
1035061,73,66,subst,Substitution 1,277,786
1035061,81,44,subst,Substitution 4,123469,22
1035061,81,66,subst,Substitution 2,2724,671
1035061,86,66,subst,Substitution 3,19366,13489
1035066,17,62,subst,Substitution 1,19302,138828
1035066,45,62,Card,Yellow Card,19090,
1035066,59,62,Card,Yellow Card,315237,
1035066,63,50,Goal,Normal Goal,1100,19187
1035066,71,62,subst,Substitution 2,19090,19201
1035066,77,62,Card,Yellow Card,10169,
1035066,80,62,subst,Substitution 4,19105,19091
1035066,83,62,Card,Yellow Card,19093,
1035066,85,62,Goal,Normal Goal,19201,
1035066,86,50,subst,Substitution 1,2291,631
1035066,88,50,Goal,Normal Goal,44,631
1035065,6,40,Card,Yellow Card,283,
1035065,25,34,Goal,Normal Goal,138787,
1035065,28,40,Card,Red Card,290,
1035065,33,40,subst,Substitution 1,2489,284
1035065,51,34,Card,Yellow Card,169,
1035065,58,40,subst,Substitution 2,247,2678
1035065,72,34,subst,Substitution 1,31146,18901
1035065,77,40,subst,Substitution 4,6716,51617
1035065,81,40,Goal,Normal Goal,51617,
1035065,82,34,subst,Substitution 4,723,138908
1035065,85,40,Card,Yellow Card,51617,
1035065,87,34,subst,Substitution 5,38734,18941
1035065,90,40,Goal,Normal Goal,51617,306
1035074,37,48,Goal,Normal Goal,19428,1646
1035074,71,1359,subst,Substitution 1,18747,140947
1035074,72,48,subst,Substitution 1,19361,1697
1035074,78,1359,subst,Substitution 4,19829,19365
1035074,80,48,subst,Substitution 2,18819,18955
1035074,81,48,Card,Yellow Card,2284,
1035074,84,1359,subst,Substitution 5,906,19808
1035074,85,48,Goal,Normal Goal,2726,2938
1035074,87,1359,Card,Yellow Card,76,
1035074,90,48,subst,Substitution 3,1646,15911
1035074,90,1359,Goal,Normal Goal,15632,19083
1035076,9,45,Card,Yellow Card,17661,
1035076,14,45,Goal,Normal Goal,18805,
1035076,33,62,Goal,Normal Goal,137302,19337
1035076,45,62,Goal,Own Goal,2932,
1035076,49,62,Card,Yellow Card,1949,
1035076,55,45,Goal,Normal Goal,83,138417
1035076,68,62,subst,Substitution 1,19093,19091
1035076,73,45,Card,Yellow Card,18805,
1035076,75,62,subst,Substitution 3,137302,304161
1035076,75,45,subst,Substitution 1,895,18929
1035076,90,45,subst,Substitution 2,2936,19073
1035070,4,44,Goal,Normal Goal,98936,359603
1035070,16,47,Goal,Normal Goal,186,697
1035070,28,47,Card,Yellow Card,237129,
1035070,41,47,Card,Yellow Card,30435,
1035070,43,44,Card,Yellow Card,2790,
1035070,45,47,Goal,Normal Goal,30776,
1035070,46,44,subst,Substitution 1,2790,1411
1035070,54,47,Goal,Normal Goal,18784,204039
1035070,57,44,Card,Yellow Card,19268,
1035070,60,44,subst,Substitution 3,123469,18948
1035070,63,47,Goal,Normal Goal,186,697
1035070,66,47,Goal,Normal Goal,186,47519
1035070,68,44,subst,Substitution 4,359603,22
1035070,68,47,subst,Substitution 1,697,207
1035070,72,47,subst,Substitution 3,186,2413
1035070,74,44,Card,Yellow Card,25628,
1035070,74,44,subst,Substitution 5,25628,18922
1035070,81,47,Card,Yellow Card,2735,
1035070,86,47,subst,Substitution 4,18784,1566
1035070,90,44,Card,Yellow Card,1411,
1035070,90,44,Goal,Normal Goal,19268,19827
1035071,31,49,Card,Yellow Card,2933,
1035071,36,49,Card,Yellow Card,283058,
1035071,41,65,Card,Yellow Card,2771,
1035071,43,49,Card,Yellow Card,67972,
1035071,45,65,subst,Substitution 1,275170,153430
1035071,48,65,Goal,Normal Goal,153430,8598
1035071,61,65,Card,Yellow Card,19305,
1035071,62,49,subst,Substitution 1,2933,136723
1035071,65,65,subst,Substitution 2,8598,18931
1035071,72,65,subst,Substitution 3,163,2468
1035071,73,65,subst,Substitution 5,2771,2991
1035071,77,49,subst,Substitution 3,116117,138816
1035071,86,65,Card,Yellow Card,41577,
1035071,90,65,Card,Yellow Card,50999,
1035075,16,36,subst,Substitution 1,19025,284475
1035075,31,50,Goal,Normal Goal,6009,1100
1035075,33,36,Goal,Normal Goal,19023,
1035075,41,50,Card,Yellow Card,44,
1035075,43,36,Card,Yellow Card,18814,
1035075,45,50,Var,Goal confirmed,18861,
1035075,45,50,Goal,Normal Goal,18861,631
1035075,45,36,Card,Yellow Card,19549,
1035075,54,36,Card,Yellow Card,19004,
1035075,58,50,Goal,Normal Goal,1100,
1035075,69,36,Card,Yellow Card,899,
1035075,70,50,Goal,Penalty,1100,
1035075,73,36,subst,Substitution 2,19004,2294
1035075,76,50,subst,Substitution 1,1422,23
1035075,78,50,Card,Yellow Card,636,
1035075,81,36,subst,Substitution 4,2887,195106
1035075,84,50,subst,Substitution 3,2291,19130
1035075,90,50,Goal,Normal Goal,1100,23
1035075,90,50,subst,Substitution 4,6009,284230
1035068,7,55,Goal,Normal Goal,47438,
1035068,30,35,Goal,Normal Goal,18883,6610
1035068,51,35,Card,Yellow Card,19070,
1035068,60,35,subst,Substitution 1,19281,18870
1035068,64,35,Card,Yellow Card,912,
1035068,69,55,Card,Yellow Card,47438,
1035068,71,55,subst,Substitution 1,25073,15799
1035068,71,35,subst,Substitution 2,792,19245
1035068,77,35,Goal,Normal Goal,18870,19245
1035068,81,55,subst,Substitution 3,18917,19495
1035068,82,55,subst,Substitution 5,44871,284474
1035068,87,35,subst,Substitution 3,1125,18866
1035068,90,55,Goal,Normal Goal,20589,19495
1035069,23,34,Card,Yellow Card,138787,
1035069,27,51,Goal,Normal Goal,129643,
1035069,43,34,Card,Yellow Card,2806,
1035069,58,34,subst,Substitution 1,31146,18901
1035069,65,51,Goal,Normal Goal,129643,130423
1035069,68,34,Card,Yellow Card,18941,
1035069,70,51,Goal,Normal Goal,129643,106835
1035069,74,34,subst,Substitution 4,18941,18894
1035069,76,34,Card,Yellow Card,18961,
1035069,77,51,subst,Substitution 1,10329,138815
1035069,81,51,subst,Substitution 3,129643,296
1035069,83,51,Card,Yellow Card,138815,
1035069,86,51,Card,Yellow Card,296,
1035069,89,51,subst,Substitution 5,18970,301771
1035069,90,34,Goal,Normal Goal,2939,18901
1035069,90,51,Card,Yellow Card,295,
1035073,3,40,Goal,Normal Goal,1096,283
1035073,19,66,subst,Substitution 1,21090,983
1035073,22,40,Goal,Own Goal,19298,
1035073,26,66,Card,Yellow Card,1904,
1035073,55,40,Goal,Normal Goal,306,51617
1035073,64,40,subst,Substitution 1,293,19035
1035073,65,40,subst,Substitution 2,51617,247
1035073,65,66,subst,Substitution 2,983,786
1035073,71,40,subst,Substitution 4,283,158698
1035073,72,66,subst,Substitution 3,47522,2926
1035073,73,66,subst,Substitution 4,19366,13489
1035073,87,40,subst,Substitution 5,6716,8500
1035072,24,39,Card,Yellow Card,130,
1035072,27,39,Card,Yellow Card,21138,
1035072,52,52,Card,Yellow Card,18847,
1035072,55,39,Card,Yellow Card,195103,
1035072,56,52,Goal,Normal Goal,1135,182201
1035072,60,39,subst,Substitution 1,2056,24888
1035072,65,39,Goal,Normal Goal,24888,1864
1035072,71,52,subst,Substitution 1,18843,25927
1035072,73,39,subst,Substitution 2,129791,157912
1035072,78,52,Goal,Normal Goal,19586,25927
1035072,81,39,subst,Substitution 3,195103,7722
1035072,82,39,subst,Substitution 4,21138,280687
1035072,84,52,Goal,Normal Goal,1135,25927
1035072,90,52,subst,Substitution 2,1135,18806
1035072,90,39,Goal,Normal Goal,1165,1864
1035067,27,33,Goal,Normal Goal,909,174
1035067,28,42,Goal,Normal Goal,37127,127769
1035067,38,33,Card,Yellow Card,889,
1035067,40,42,Card,Yellow Card,1460,
1035067,60,42,Var,Penalty cancelled,978,
1035067,65,33,Card,Yellow Card,2467,
1035067,67,33,subst,Substitution 1,2467,2935
1035067,68,33,Card,Yellow Card,526,
1035067,76,42,subst,Substitution 1,641,2597
1035067,77,42,subst,Substitution 3,978,41725
1035067,84,33,subst,Substitution 3,889,18772
1035067,89,33,Var,Goal cancelled,284324,
1035067,89,42,Card,Yellow Card,643,
1035067,90,42,Goal,Normal Goal,2937,1460
1035067,90,42,subst,Substitution 4,37127,2289
1035086,4,40,Card,Yellow Card,6716,
1035086,7,39,Goal,Normal Goal,24888,1864
1035086,46,40,subst,Substitution 1,6716,2489
1035086,55,40,Goal,Normal Goal,247,306
1035086,56,40,subst,Substitution 2,2678,19035
1035086,60,39,subst,Substitution 1,24888,18742
1035086,61,39,subst,Substitution 2,1165,129791
1035086,66,39,subst,Substitution 3,21138,280687
1035086,71,39,Card,Yellow Card,130,
1035086,77,39,subst,Substitution 4,20665,144732
1035086,78,39,subst,Substitution 5,18947,157912
1035086,83,40,subst,Substitution 4,158698,1145
1035086,85,40,Goal,Normal Goal,289,306
1035086,90,40,Goal,Own Goal,280687,
1035086,90,40,subst,Substitution 5,306,542
1035086,90,40,Card,Yellow Card,19035,
1035081,4,51,Card,Yellow Card,138815,
1035081,20,51,Goal,Normal Goal,1469,301771
1035081,24,51,Card,Yellow Card,38695,
1035081,42,33,Var,Goal cancelled,288006,
1035081,45,33,Card,Yellow Card,1485,
1035081,53,51,Goal,Normal Goal,18970,138815
1035081,64,33,subst,Substitution 1,747,180560
1035081,64,51,subst,Substitution 1,295,135775
1035081,71,51,Goal,Normal Goal,10329,138815
1035081,73,33,Goal,Normal Goal,180560,2467
1035081,77,51,subst,Substitution 3,138815,296
1035081,85,51,subst,Substitution 5,301771,129643
1035081,85,33,subst,Substitution 3,739,284324
1035081,90,33,Card,Yellow Card,180560,
1035080,27,1359,Card,Yellow Card,906,
1035080,37,1359,Card,Yellow Card,8471,
1035080,40,36,Card,Yellow Card,2920,
1035080,44,36,Card,Yellow Card,18814,
1035080,62,36,subst,Substitution 1,2887,104
1035080,65,36,Goal,Normal Goal,104,
1035080,74,1359,subst,Substitution 1,19802,19829
1035080,81,36,subst,Substitution 3,19221,19004
1035080,81,1359,subst,Substitution 5,19408,19808
1035080,90,36,subst,Substitution 5,2294,152967
1035084,29,62,Card,Yellow Card,19091,
1035084,41,62,Card,Yellow Card,137302,
1035084,45,62,Card,Yellow Card,1736,
1035084,48,47,Card,Yellow Card,152849,
1035084,56,62,Card,Yellow Card,19337,
1035084,63,62,Card,Yellow Card,19294,
1035084,66,47,Card,Yellow Card,18784,
1035084,69,47,Card,Yellow Card,697,
1035084,70,62,subst,Substitution 1,158697,19105
1035084,73,62,Goal,Normal Goal,36929,19294
1035084,80,47,subst,Substitution 1,186,129711
