season,player_id,firstname,lastname,age,height,weight,appearances,lineups,minutes_played,position,rating,captain,substitutions_in,substitutions_out,bench_appearances,total_shots,shots_on_target,total_goals,assists,goals_conceded,saves,total_passes,key_passes,pass_accuracy,total_tackles,blocks,interceptions,total_duels,duels_won,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,fouls_committed,yellow_cards,yellow_red_cards,red_cards,penalties_won,penalties_committed,penalties_scored,penalties_missed,penalties_saved
2010,114819,Jamie,Carragher,43.0,185,83,28,28,2489,Defender,,False,0,2,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2010,90491,Glen,Johnson,37.0,182,78,28,28,2438,Defender,,False,0,1,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2010,102748,Joe,Cole,40.0,175,63,20,9,793,Midfielder,,False,11,5,17,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010,22270,Charles-Hubert,Itandje,39.0,193,90,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18840,Martin Ronald,Kelly,34.0,191,77,11,10,859,Defender,,False,1,1,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,19034,Ryan Guno,Babel,38.0,185,79,9,1,193,Attacker,,False,8,0,15,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,19233,Daniel,Sánchez Ayala,34.0,190,81,0,0,0,Defender,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,69321,Gerardo Alfredo,Bruna Blanco,33.0,180,64,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,17959,David Oluwaseun Segun,Amoo,33.0,178,77,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,48368,Martin,Hansen,34.0,188,85,0,0,0,Goalkeeper,,False,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20059,Jay Francis,Spearing,36.0,171,70,11,10,796,Midfielder,,False,1,2,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18831,Andrew Thomas,Carroll,35.0,193,79,7,5,448,Attacker,,False,2,4,2,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,19210,Andre,Wisdom,31.0,186,,0,0,0,Defender,,False,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1139,Péter,Gulácsi,34.0,191,86,0,0,0,Goalkeeper,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18741,Conor David,Coady,31.0,185,80,0,0,0,Defender,,False,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1624,José Manuel,Reina Páez,42.0,188,92,38,38,3420,Goalkeeper,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2010,19294,Jack,Robinson,31.0,180,67,2,1,148,Defender,,False,1,1,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,2793,Guðlaugur Victor,Pálsson,33.0,186,77,0,0,0,Defender,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,19505,Thomas Christopher,Ince,32.0,178,66,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,157,Luis Alberto,Suárez Díaz,37.0,182,72,13,12,1102,Attacker,,False,1,3,2,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,18904,Jonjo,Shelvey,32.0,184,80,15,0,322,Midfielder,,False,15,0,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,46837,Daniel,Pacheco Lobato,33.0,170,70,1,0,4,Midfielder,,False,1,0,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,51309,Daniel John,Wilson,33.0,187,79,2,1,155,Defender,,False,1,0,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,19332,Wayne,Routledge,36.0,170,64,17,10,993,Midfielder,,False,7,4,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,117512,Philip,Airey,30.0,181,,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114743,Kevin,Nolan,39.0,180,88,30,30,2656,Midfielder,,False,0,5,0,0,0,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2010,93211,Frank,Wiafe Danquah,34.0,187,75,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,19699,Sammy,Ameobi,30.0,190,66,1,0,7,Midfielder,,False,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,48316,Ole,Söderberg,32.0,194,94,0,0,0,Goalkeeper,,False,0,0,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114760,Steve,Harper,41.0,190,82,18,18,1565,Goalkeeper,,False,0,1,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20080,Ryan,Taylor,37.0,173,65,5,3,275,Defender,,False,2,0,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,82138,Shola,Ameobi,37.0,188,76,28,21,1762,Attacker,,False,7,13,8,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,85781,Leon,Best,35.0,185,76,11,9,751,Attacker,,False,2,9,6,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,105044,José Enrique,de la Sánchez Diaz,35.0,184,80,36,36,3126,Defender,,False,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2010,83021,Danny Sean,Guthrie,35.0,176,72,14,11,954,Midfielder,,False,3,6,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,5946,Jonás Manuel,Gutiérrez,38.0,183,78,37,34,2983,Midfielder,,False,3,10,3,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2010,6599,Fabricio,Coloccini,40.0,183,76,35,35,3082,Defender,,False,0,1,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
2010,90492,Stephen,Ireland,32.0,173,67,2,0,49,Midfielder,,False,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,87348,Cheik Ismaël,Tioté,35.0,180,76,26,26,2311,Midfielder,,False,0,3,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
2010,115982,Michael,Richardson,31.0,,,0,0,0,Midfielder,,False,0,0,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114860,Peter,Rosenkrands Løvenkrands,41.0,181,68,25,18,1459,Attacker,,False,7,15,18,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,90514,Joey,Barton,35.0,172,70,32,32,2879,Midfielder,,False,0,2,0,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2010,82150,Alan,Smith,38.0,178,69,11,7,578,Attacker,,False,4,3,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,6929,Steven Vincent,Taylor,35.0,188,91,14,12,1008,Defender,,False,2,3,10,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,2205,Hatem,Ben Arfa,35.0,178,65,4,3,170,Midfielder,,False,1,3,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18874,Daniel,Gosling,34.0,183,79,1,0,0,Midfielder,,False,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,46668,Francisco,Jiménez Tejada,38.0,190,84,2,0,18,Attacker,,False,2,0,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,19637,Shane Kevin,Ferguson,33.0,178,73,7,3,308,Midfielder,,False,4,3,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,19761,Kazenga,LuaLua,34.0,180,76,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18775,Danny,Simpson,37.0,176,80,30,30,2686,Defender,,False,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2010,20245,Bradden,Inman,33.0,185,79,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,87815,Nile,Ranger,33.0,188,84,24,1,560,Attacker,,False,23,1,31,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,17807,Ben Peter Anthony,Tozer,34.0,185,81,0,0,0,Defender,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20464,James Robert,Perch,39.0,180,72,13,9,874,Defender,,False,4,1,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2010,89786,Darren,Lough,35.0,175,,0,0,0,Defender,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18505,Ryan Mark,Donaldson,33.0,180,94,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2163,Tamás,Kádár,34.0,188,79,0,0,0,Defender,,False,0,0,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,19061,Timothy Michael,Krul,36.0,193,84,21,20,1855,Goalkeeper,,False,1,0,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1744,James Henry,Tavernier,33.0,182,75,0,0,0,Defender,,False,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,36845,Haris,Vučkić,32.0,186,78,0,0,0,Attacker,,False,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,105164,David,Elm,34.0,191,95,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,115964,Jonathan,Greening,42.0,180,70,10,6,529,Midfielder,,False,4,3,29,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,83018,Steve,Sidwell,39.0,178,70,12,10,941,Midfielder,,False,2,0,4,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,114855,Dickson Paul,Etuhu,39.0,188,83,28,23,1971,Midfielder,,False,5,7,8,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,115959,Diomansy,Kamara,41.0,180,72,10,7,536,Attacker,,False,3,5,11,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,105378,Clint,Dempsey,35.0,185,77,37,35,3098,Attacker,,False,2,7,2,0,0,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2010,115965,Eddie,Johnson,32.0,183,82,11,1,214,Attacker,,False,10,1,13,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,36006,Carlos Arnoldo,Salcido Flores,41.0,176,75,23,22,1903,Defender,,False,1,3,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,89051,Zoltán,Gera,42.0,183,75,27,10,1106,Attacker,,False,17,3,21,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2010,83259,Stephen,Kelly,38.0,183,77,10,8,728,Defender,,False,2,1,19,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114775,Damien,Duff,36.0,177,70,24,22,1884,Goalkeeper,,False,2,9,5,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,82017,Chris,Baird,39.0,185,74,29,25,2381,Defender,,False,4,2,9,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2010,44863,Aaron,Hughes,42.0,183,70,38,38,3406,Defender,,False,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,94580,Bjørn Helge,Semundseth Riise,36.0,175,"
 ",3,0,25,Midfielder,,False,3,0,11,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,115956,John,Paintsil,35.0,178,68,16,15,1343,Defender,,False,1,2,11,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2010,115972,Pascal,Zuberbühler,50.0,197,98,0,0,0,Goalkeeper,,False,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,104780,Philippe,Senderos,36.0,190,84,3,3,270,Defender,,False,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114838,Simon,Davies,34.0,178,76,30,25,2212,Midfielder,,False,5,8,10,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,3169,Rafik,Halliche,34.0,187,77,1,0,14,Defender,,False,1,0,11,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,82123,Matthew Anthony,Briggs,30.0,184,76,3,3,198,Defender,,False,0,2,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,104311,Mark,Schwarzer,44.0,194,85,31,31,2790,Goalkeeper,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114751,Brede,Hangeland,35.0,195,92,37,37,3330,Defender,,False,0,0,0,0,0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2010,115971,Fredrik Olof Esaias,Stoor,31.0,182,80,0,0,0,Defender,,False,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,2921,Mousa Sidi Yaya,Dembélé,35.0,185,82,24,22,1921,Midfielder,,False,2,7,3,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114768,Andy,Johnson,34.0,172,64,27,15,1552,Attacker,,False,12,6,12,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,114761,Bobby,Zamora,40.0,183,74,14,9,759,Attacker,,False,5,6,5,0,0,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,114866,Danny,Murphy,36.0,175,69,37,37,3132,Midfielder,,False,0,16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2010,51188,Danny,Hoesen,32.0,185,75,0,0,0,Attacker,,False,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,100486,Eiður Smári,Guðjohnsen,38.0,185,82,10,4,407,Attacker,,False,6,3,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,19979,David Adam,Stockdale,39.0,191,84,7,7,630,Goalkeeper,,False,0,0,27,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18983,Neil Leonard,Dula Etheridge,34.0,188,90,0,0,0,Goalkeeper,,False,0,0,8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,48125,Alexander,Kačaniklić,33.0,180,66,0,0,0,Attacker,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,18019,Robert Steven,Milsom,37.0,180,72,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,47545,Gaël Romeo,Kakuta Mambenga,33.0,173,64,7,2,231,Midfielder,,False,5,1,11,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,27543,Wilson Roberto,Palacios Suazo,37.0,178,71,21,16,1228,Midfielder,,False,5,8,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2010,46332,Bongani Sandile,Khumalo,35.0,188,82,0,0,0,Defender,,False,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,90513,Steven,Pienaar,39.0,170,71,8,5,493,Midfielder,,False,3,5,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,105371,Giovani,dos Santos Ramírez,34.0,178,71,3,0,42,Attacker,,False,3,0,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114825,Carlo,Cudicini,48.0,186,79,8,8,720,Goalkeeper,,False,0,0,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,19178,Alan,Hutton,35.0,185,72,21,19,1705,Defender,,False,2,1,3,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,758,Gareth Frank,Bale,34.0,186,81,30,29,2452,Attacker,,False,1,4,1,0,0,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,104620,Roman,Pavlyuchenko,41.0,188,78,29,18,1593,Attacker,,False,11,14,18,0,0,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2010,105424,Robbie,Keane,38.0,175,72,7,2,223,Attacker,,False,5,2,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114799,Rafael,van der Vaart,35.0,176,74,28,28,2239,Midfielder,,False,0,15,0,0,0,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2010,30813,Sandro,Raniere Guimarães Cordeiro,34.0,187,82,19,11,1073,Midfielder,,False,8,2,16,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2010,18789,Heurelho,da Silva Gomes,40.0,191,91,30,30,2700,Goalkeeper,,False,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2010,104745,Niko,Kranjčar,34.0,185,80,13,2,367,Midfielder,,False,11,1,29,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,468,Vedran,Ćorluka,35.0,192,84,15,13,1166,Defender,,False,2,3,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,87925,Jamie,O'Hara,33.0,178,82,0,0,0,Midfielder,,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,114854,Jonathan,Woodgate,36.0,183,80,0,0,0,Defender,,False,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
